Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Production
Asia & Oceania,        Macau,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Malaysia,Coal,0,0,0,0,0,0,0.137744072,0.559647058,0.572512538,0.697912209,0.714032524,1.157067029,1.141142192,1.274778302,1.408414412,1.542050229,1.675686339,1.809322449,2.026308546,2.143274542,2.293580474,3.512268108,3.600396308,4.066768857,4.567875183,5.068981215,5.79587834,6.915171284,8.066637453,13.75316669,15.41924267,18.75841133,18.9776356,18.61782858,17.04354564,16.4622369,14.53219129,19.22742385,17.0650857,22.25192736,20.99531529,20.06438518,293.9158457
Asia & Oceania,        Maldives,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Micronesia,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Mongolia,Coal,38.04882882,31.02264731,38.81217477,39.22821079,39.15500747,47.02776652,50.93533184,55.9820031,62.04521813,58.0006716,51.69792372,50.74280859,45.07402972,40.54573482,37.27973665,36.10422233,36.92326887,35.48891425,36.61902265,35.81836625,37.39711177,37.02238632,39.97691086,40.8101795,48.82277601,53.95721207,58.01817638,66.52583729,72.54968013,105.9352544,183.6740833,242.3677432,222.9346918,222.53614,180.0122006,172.9391123,262.4440194,360.8022558,384.5908008,421.4713403,329.0825325,388.6954117,4799.117746
Asia & Oceania,        Nauru,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Nepal,Coal,0,0,0,0,0,0,0,0,0,0,0,0.01025745,0.011371116,0.012484782,0.028574325,0.028632939,0.028691553,0.037199375,0.052819127,0.086431032,0.081629373,0.048017175,0.057620786,0.052819127,0.043215516,0.044459305,0.057443185,0.067224104,0.066479999,0.07115681,0.056660395,0.063190874,0.077211929,0.091232984,0.10043714,0.090185552,0.098920503,0.108341531,0.11776256,0.128036129,0.131894102,0.139506302,2.089953386
Asia & Oceania,        New Caledonia,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        New Zealand,Coal,13.92856117,14.11055764,14.25066327,15.80727937,16.34054163,15.65109152,16.29324072,14.15663967,15.94817834,18.10843688,17.00377457,17.85278107,20.35891642,23.02219708,21.19623734,25.65534282,26.23246828,24.84704374,21.59175729,25.08136317,24.97291496,28.2619074,32.52861945,37.02308236,37.38372141,38.08619378,41.12959004,34.02861531,35.05437643,33.37772999,38.62805735,35.56268934,35.15334353,33.44120368,28.67132677,23.70502029,19.95997723,20.27063084,22.37225721,21.17547919,19.49438132,20.11474896,1037.832939
Asia & Oceania,        Niue,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
